BBL,Calendar Year,Fuel Oil,Electricity,Natural Gas,Others
4003740012,2022,0.0,109.1862855378,1.025023,0.0
1007180001,2022,0.0,0.46667362999999995,0.0,0.0
3087640004,2022,0.0,21.776465281999997,0.0,0.0
5022500002,2022,0.0,869.6879489291999,910.9054633349999,0.0
5022500250,2022,0.0,158.8516292878,222.98764599999998,0.0
3014320028,2022,0.0,92.58718130599999,41.393934,0.0
4072480015,2022,0.0,93.420836676,179.984484311,0.0
1013050001,2022,0.0,337.42060954179993,46.184456,335.086744862
2032920034,2022,72.730408441,29.783313339999996,6.808701999999999,0.0
4026320012,2022,0.0,1.549992168,21.939740999999998,0.0
1019290006,2022,113.26319060399999,40.715901648,6.150138,0.0
2023650035,2022,0.0,30.734287281999997,0.0,0.0
3014320005,2022,0.0,37.540787191999996,65.309372311,0.0
5000510080,2022,0.0,0.0,0.0,0.0
4015360130,2022,0.0,309.02546964979996,67.375346,0.0
4050020057,2022,0.0,0.0,0.0,0.0
4050207503,2022,0.0,112.37931563779999,172.809318,0.0
3049470021,2022,40.97416098,23.513704825999998,0.0,0.0
3049320006,2022,51.17417706,24.285811289999998,0.0,0.0
1002050030,2022,0.0,183.0640442298,29.603514,0.0
1004710025,2022,0.0,41.368377843999994,39.237668,0.0
3051020063,2022,0.0,129.94563347599998,350.796866311,0.0
3066000045,2022,0.0,60.422243161999994,305.350634,0.0
3050550082,2022,0.0,44.022204851999994,129.099788,0.0
3054910001,2022,0.0,64.70668273599999,209.959752378,0.0
3014260040,2022,0.0,138.72776657999998,308.765607,0.0
4096800018,2022,0.0,82.33365369799999,240.572356378,0.0
3046520069,2022,0.0,72.08185986199999,235.436624689,0.0
3012960039,2022,0.0,87.076387004,182.496576689,0.0
4108210060,2022,0.0,99.6129744778,277.398872866,0.0
3014190062,2022,0.0,106.4827570658,316.546243244,0.0
3014250006,2022,0.0,95.82413362999999,247.434173689,0.0
3012640023,2022,0.0,130.64232085799998,354.66325837799997,0.0
3013920023,2022,0.0,94.76682167199999,162.70249562200001,0.0
3013040129,2022,0.0,92.57880140799999,284.361567311,0.0
3013150027,2022,0.0,73.17529207,244.305984067,0.0
3031400001,2022,0.0,289.16279969379997,341.16271231099995,0.0
3014030025,2022,0.0,48.71032433999999,201.37717637799997,0.0
3066630063,2022,0.0,82.3758132538,216.019614,0.0
3013270001,2022,0.0,121.4720828918,242.733933378,0.0
3046680069,2022,0.0,60.24164191199999,213.581865,0.0
3050580024,2022,0.0,70.95924249199999,226.38139093299998,0.0
3013890072,2022,0.0,77.50625452599999,376.03472237799997,0.0
3048680034,2022,0.0,82.53101474399999,223.01951731099996,0.0
2028030038,2022,0.0,71.76602439599999,221.511188,0.0
3012910008,2022,0.0,58.728636879999996,200.01756037799998,0.0
1022470001,2022,0.0,102.22637570199998,203.10325668899998,0.0
3050560064,2022,0.0,42.49128417599999,198.264935689,0.0
3012500053,2022,0.0,0.0,11.976305,0.0
3012500060,2022,0.0,53.98561461199999,427.222161622,0.0
1020800011,2022,125.81046156299999,41.689414625999994,8.571954,0.0
1018830022,2022,0.0,28.817313373999998,114.88223568899998,0.0
1018510005,2022,0.0,101.41323663399999,251.27702740400002,0.0
1012120110,2022,0.0,66.7488349824,303.076362891,0.0
